file_name,title,artist,genre,composers,performers,release_year,corpus,chord_progression_original,chord_progression
ireal-pro_1698.jams,Can't Help Falling In Love,Elvis Presley (Peretti-Creatore-Weiss),ballad,,,,,D:maj A:7 D:maj D:maj D:maj F#:min7 B:min7 B:min7 G:maj D:maj A:7 A:7 G:maj A:maj B:min7 G:maj G:maj6 D:maj A:maj D:maj D:maj D:maj F#:min7 B:min7 B:min7 G:maj D:maj A:7 A:7 G:maj A:maj B:min7 G:maj G:maj6 D:maj A:maj D:maj D:maj F#:min7 C#:7 F#:min7 C#:7 F#:min7 C#:7 F#:min7 B:9 E:min7 A:7 D:maj F#:min7 B:min7 B:min7 B:min7 G:maj D:maj A:7 A:7 G:maj A:maj B:min7 G:maj G:maj6 D:maj A:maj D:maj D:maj F#:min7 C#:7 F#:min7 C#:7 F#:min7 C#:7 F#:min7 B:9 E:min7 A:7 D:maj F#:min7 B:min7 B:min7 B:min7 G:maj D:maj A:7 A:7 G:maj A:maj B:min7 G:maj G:maj6 D:maj A:maj D:maj D:maj G:maj A:maj B:min7 G:maj G:maj6 D:maj A:maj D:maj D:maj,<noparts> D A7 D F#min7 Bmin7 G D A7 G A Bmin7 G Gadd13 D A D F#min7 Bmin7 G D A7 G A Bmin7 G Gadd13 D A D F#min7 C#7 F#min7 C#7 F#min7 C#7 F#min7 B9 Emin7 A7 D F#min7 Bmin7 G D A7 G A Bmin7 G Gadd13 D A D F#min7 C#7 F#min7 C#7 F#min7 C#7 F#min7 B9 Emin7 A7 D F#min7 Bmin7 G D A7 G A Bmin7 G Gadd13 D A D G A Bmin7 G Gadd13 D A D
ireal-pro_906.jams,Mona Lisa,Livingston-Evans,ballad,,,,,Eb:maj6 Eb:maj6 Eb:maj7 C:7(b9) F:min7 Bb:7 F:min7 Bb:7 F:min7 Bb:7 Eb:maj7 Bb:7 Eb:maj6 Eb:maj6 Eb:maj7 Eb:7 Ab:maj7 Ab:min7 Db:7 Eb:maj7 C:7(b9) F:min7 Bb:7 Eb:maj7 Eb:7 Ab:maj7 A:dim7 G:min7 C:7(b9) F:min7 Bb:7 Eb:maj6 F:min7 Bb:7 Eb:maj6 Eb:maj6 Eb:maj7 C:7(b9) F:min7 Bb:7 F:min7 Bb:7 F:min7 Bb:7 Eb:maj7 Bb:7 Eb:maj6 Eb:maj6 Eb:maj7 Eb:7 Ab:maj7 Ab:min7 Db:7 Eb:maj7 C:7(b9) F:min7 Bb:7 Eb:maj7 Eb:7 Ab:maj7 A:dim7 G:min7 C:7(b9) F:min7 Bb:7 Eb:maj6 F:hdim7 Bb:7(b9) Eb:maj6 Eb:maj6,<noparts> Ebadd13 Ebmaj7 C7b9 Fmin7 Bb7 Fmin7 Bb7 Fmin7 Bb7 Ebmaj7 Bb7 Ebadd13 Ebmaj7 Eb7 Abmaj7 Abmin7 Db7 Ebmaj7 C7b9 Fmin7 Bb7 Ebmaj7 Eb7 Abmaj7 Adimb7 Gmin7 C7b9 Fmin7 Bb7 Ebadd13 Fmin7 Bb7 Ebadd13 Ebmaj7 C7b9 Fmin7 Bb7 Fmin7 Bb7 Fmin7 Bb7 Ebmaj7 Bb7 Ebadd13 Ebmaj7 Eb7 Abmaj7 Abmin7 Db7 Ebmaj7 C7b9 Fmin7 Bb7 Ebmaj7 Eb7 Abmaj7 Adimb7 Gmin7 C7b9 Fmin7 Bb7 Ebadd13 Fdim7 Bb7b9 Ebadd13
ireal-pro_242.jams,"Boulevard Of Broken Dreams, The",Dubin-Warren,ballad,,,,,D:min E:hdim7 D:min D:min E:hdim7 A:7 E:hdim7 A:7 D:min G:min D:min A:7 D:min E:hdim7 D:min D:min E:hdim7 A:7 E:hdim7 A:7 D:min G:min D:min D:7 A:hdim7 D:7(b9) G:min7 C:7 G:min7 C:7 F:maj7 A:7 D:min E:hdim7 D:min D:min E:hdim7 A:7 E:hdim7 A:7 D:min G:min D:min A:7,<noparts> Dmin Edim7 Dmin Edim7 A7 Edim7 A7 Dmin Gmin Dmin A7 Dmin Edim7 Dmin Edim7 A7 Edim7 A7 Dmin Gmin Dmin D7 Adim7 D7b9 Gmin7 C7 Gmin7 C7 Fmaj7 A7 Dmin Edim7 Dmin Edim7 A7 Edim7 A7 Dmin Gmin Dmin A7
ireal-pro_851.jams,Lover Man,Davis-Ramirez-Sherman,ballad,,,,,D:min7 G:7 D:min7 G:7 G:min7 C:7 G:min7 C:7 F:7 Bb:7 Ab:min7 Db:7 G:min7 C:7 F:maj7 E:hdim7 A:7 D:min7 G:7 D:min7 G:7 G:min7 C:7 G:min7 C:7 F:7 Bb:7 Ab:min7 Db:7 G:min7 C:7 F:maj7 E:7(b9) A:min A:minmaj7 A:min7 D:7 G:maj7 A:min7 B:min7 A:min7 D:7 G:min G:minmaj7 G:min7 C:7 F:maj7 E:hdim7 A:7(b9) D:min7 G:7 D:min7 G:7 G:min7 C:7 G:min7 C:7 F:7 Bb:7 Ab:min7 Db:7 G:min7 C:7 F:maj7,<noparts> Dmin7 G7 Dmin7 G7 Gmin7 C7 Gmin7 C7 F7 Bb7 Abmin7 Db7 Gmin7 C7 Fmaj7 Edim7 A7 Dmin7 G7 Dmin7 G7 Gmin7 C7 Gmin7 C7 F7 Bb7 Abmin7 Db7 Gmin7 C7 Fmaj7 E7b9 Amin Aminmaj7 Amin7 D7 Gmaj7 Amin7 Bmin7 Amin7 D7 Gmin Gminmaj7 Gmin7 C7 Fmaj7 Edim7 A7b9 Dmin7 G7 Dmin7 G7 Gmin7 C7 Gmin7 C7 F7 Bb7 Abmin7 Db7 Gmin7 C7 Fmaj7
ireal-pro_619.jams,I Want To Talk About You,Eckstine Billy,ballad,,,,,Eb:maj7 Bb:min7 Eb:7 Ab:maj7 Ab:min7 Db:7 G:min7 C:7 F:min7 Bb:7 Db:7 C:7 B:7 Bb:7 Eb:maj7 Bb:min7 Eb:7 Ab:maj7 Ab:min7 Db:7 G:min7 C:7 F:min7 Bb:7 Eb:maj Ab:maj Eb:maj F:min Eb:maj F:min Eb:maj Ab:maj Bb:min7 Eb:7 Bb:min7 Eb:7 Bb:min7 Eb:7 Ab:maj7 D:min7 G:7 C:maj7 A:min7 D:min7 G:7 Bb:7 Eb:maj7 Bb:min7 Eb:7 Ab:maj7 Ab:min7 Db:7 G:min7 C:7 F:min7 Bb:7 Eb:maj7 G:min7 F:min7 Bb:7,<noparts> Ebmaj7 Bbmin7 Eb7 Abmaj7 Abmin7 Db7 Gmin7 C7 Fmin7 Bb7 Db7 C7 B7 Bb7 Ebmaj7 Bbmin7 Eb7 Abmaj7 Abmin7 Db7 Gmin7 C7 Fmin7 Bb7 Eb Ab Eb Fmin Eb Fmin Eb Ab Bbmin7 Eb7 Bbmin7 Eb7 Bbmin7 Eb7 Abmaj7 Dmin7 G7 Cmaj7 Amin7 Dmin7 G7 Bb7 Ebmaj7 Bbmin7 Eb7 Abmaj7 Abmin7 Db7 Gmin7 C7 Fmin7 Bb7 Ebmaj7 Gmin7 Fmin7 Bb7
ireal-pro_1066.jams,Portrait Of Jennie,Burdge-Robinson,ballad,,,,,Eb:maj7 Bb:min7 Eb:7 Ab:maj7 Ab:min7 Db:7 G:min7 C:min7 F:min7 Bb:7 G:min7 C:min7 F:min7 Bb:7 Eb:maj7 Bb:min7 Eb:7 Ab:maj7 Ab:min7 Db:7 G:min7 C:min7 F:min7 Bb:7 Eb:maj6 A:min7 D:7 G:maj7 C:min7 F:7 Bb:maj7 D:hdim7 G:7(b9) C:min7 F:7 F:min7 Bb:7 Eb:maj7 Bb:min7 Eb:7 Ab:maj7 Ab:min7 Db:7 G:min7 C:min7 F:min7 Bb:7 F:min7 Bb:7(b9) Eb:maj6 F:min7 Bb:7,<noparts> Ebmaj7 Bbmin7 Eb7 Abmaj7 Abmin7 Db7 Gmin7 Cmin7 Fmin7 Bb7 Gmin7 Cmin7 Fmin7 Bb7 Ebmaj7 Bbmin7 Eb7 Abmaj7 Abmin7 Db7 Gmin7 Cmin7 Fmin7 Bb7 Ebadd13 Amin7 D7 Gmaj7 Cmin7 F7 Bbmaj7 Ddim7 G7b9 Cmin7 F7 Fmin7 Bb7 Ebmaj7 Bbmin7 Eb7 Abmaj7 Abmin7 Db7 Gmin7 Cmin7 Fmin7 Bb7 Fmin7 Bb7b9 Ebadd13 Fmin7 Bb7
ireal-pro_1274.jams,These Foolish Things,Strachey-Link,ballad,,,,,Eb:maj7 C:min7 F:min7 Bb:7 Eb:maj7 C:min7 F:min7 Bb:7 Bb:min7 Eb:7 Ab:maj7 G:7 C:7 F:7 F:min7 Bb:7 Eb:maj7 C:min7 F:min7 Bb:7 Eb:maj7 C:min7 F:min7 Bb:7 Bb:min7 Eb:7 Ab:maj7 G:7 C:7 F:7 Bb:7 Eb:maj6 A:hdim7 D:7 G:min7 E:hdim7 A:hdim7 D:7(b9) G:min7 C:7 F:7 Bb:maj7 G:min7 C:min7 F:7 Bb:7 E:dim7 F:min7 Bb:7 Eb:maj7 C:min7 F:min7 Bb:7 Eb:maj7 C:min7 F:min7 Bb:7 Bb:min7 Eb:7 Ab:maj7 G:7 C:7 F:7 Bb:7 Eb:maj6 F:min7 Bb:7,<noparts> Ebmaj7 Cmin7 Fmin7 Bb7 Ebmaj7 Cmin7 Fmin7 Bb7 Bbmin7 Eb7 Abmaj7 G7 C7 F7 Fmin7 Bb7 Ebmaj7 Cmin7 Fmin7 Bb7 Ebmaj7 Cmin7 Fmin7 Bb7 Bbmin7 Eb7 Abmaj7 G7 C7 F7 Bb7 Ebadd13 Adim7 D7 Gmin7 Edim7 Adim7 D7b9 Gmin7 C7 F7 Bbmaj7 Gmin7 Cmin7 F7 Bb7 Edimb7 Fmin7 Bb7 Ebmaj7 Cmin7 Fmin7 Bb7 Ebmaj7 Cmin7 Fmin7 Bb7 Bbmin7 Eb7 Abmaj7 G7 C7 F7 Bb7 Ebadd13 Fmin7 Bb7
ireal-pro_260.jams,But Beautiful,Van-Heusen Jimmy,ballad,,,,,G:maj7 B:hdim7 E:7(b9) A:min7 C#:hdim7 F#:7(b9) G:maj7 B:hdim7 E:7(b9) A:7 A:7 D:7 D:7 B:min7 E:min7 A:min7 D:7 G:maj7 E:min7 A:7 A:min7 D:7 G:maj7 B:hdim7 E:7(b9) A:min7 C#:hdim7 F#:7(b9) G:maj7 B:hdim7 E:7(b9) A:7 A:7 D:7 D:7 B:min7 E:min7 A:min7 F#:hdim7 B:7 E:min7 F:7 B:min7 E:7 A:min7 D:7 G:maj6 E:min7 A:min7 D:7,<noparts> Gmaj7 Bdim7 E7b9 Amin7 C#dim7 F#7b9 Gmaj7 Bdim7 E7b9 A7 D7 Bmin7 Emin7 Amin7 D7 Gmaj7 Emin7 A7 Amin7 D7 Gmaj7 Bdim7 E7b9 Amin7 C#dim7 F#7b9 Gmaj7 Bdim7 E7b9 A7 D7 Bmin7 Emin7 Amin7 F#dim7 B7 Emin7 F7 Bmin7 E7 Amin7 D7 Gadd13 Emin7 Amin7 D7
ireal-pro_1419.jams,You Are Too Beautiful,Rodgers Richard,ballad,,,,,D:min7 G:7 E:min7 A:7(b9) D:min7 G:7(b9) C:maj7 G:min7 C:7 F:maj7 Bb:7 C:maj6 A:min7 D:min7 G:7 E:min7 A:7(b9) D:min7 G:7 E:min7 A:7(b9) D:min7 G:7(b9) C:maj7 G:min7 C:7 F:maj7 Bb:7 C:maj6 A:min7 D:7 G:7 C:maj6 G:min7 C:7 F:maj7 F#:dim7 C:maj6 A:7(b9) D:min7 G:7(b9) C:maj7 B:hdim7 E:7(b9) A:min7 E:7(b9) A:min7 D:7 D:min7 E:min7 A:7 D:min7 G:7 E:min7 A:7(b9) D:min7 G:7(b9) C:maj7 G:min7 C:7 F:maj7 Bb:7 C:maj6 A:min7 D:7 G:7 C:maj6 E:min7 A:7,<noparts> Dmin7 G7 Emin7 A7b9 Dmin7 G7b9 Cmaj7 Gmin7 C7 Fmaj7 Bb7 Cadd13 Amin7 Dmin7 G7 Emin7 A7b9 Dmin7 G7 Emin7 A7b9 Dmin7 G7b9 Cmaj7 Gmin7 C7 Fmaj7 Bb7 Cadd13 Amin7 D7 G7 Cadd13 Gmin7 C7 Fmaj7 F#dimb7 Cadd13 A7b9 Dmin7 G7b9 Cmaj7 Bdim7 E7b9 Amin7 E7b9 Amin7 D7 Dmin7 Emin7 A7 Dmin7 G7 Emin7 A7b9 Dmin7 G7b9 Cmaj7 Gmin7 C7 Fmaj7 Bb7 Cadd13 Amin7 D7 G7 Cadd13 Emin7 A7
ireal-pro_467.jams,"Folks Who Live On The Hill, The",Kern Jerome,ballad,,,,,C:maj7 C#:dim7 D:min7 G:7 E:min7 Eb:dim7 D:min7 A:min7 G:7 A:min7 D:min7 G:7 E:7 A:7 D:min7 G:7 E:min7 A:7 D:min7 G:7 C:maj6 A:min7 D:min7 G:7 C:maj7 C#:dim7 D:min7 G:7 E:min7 Eb:dim7 D:min7 A:min7 G:7 A:min7 D:min7 G:7 E:7 A:7 D:min7 G:7 E:min7 A:7 D:min7 G:7 C:maj6 F#:hdim7 B:7(b9) E:min7 F#:hdim7 B:7(b9) E:min E:minmaj7 E:min7 A:7 D:7 G:maj6 G:7 E:min7 A:7 D:min7 G:7 C:maj7 C#:dim7 D:min7 G:7 E:min7 Eb:dim7 D:min7 A:min7 G:7 A:min7 D:min7 G:7 E:7 A:7 D:min7 G:7 E:min7 A:7 D:min7 G:7 E:hdim7 A:7(b9) D:min7 G:7 C:maj6 A:min7 D:min7 G:7,<noparts> Cmaj7 C#dimb7 Dmin7 G7 Emin7 Ebdimb7 Dmin7 Amin7 G7 Amin7 Dmin7 G7 E7 A7 Dmin7 G7 Emin7 A7 Dmin7 G7 Cadd13 Amin7 Dmin7 G7 Cmaj7 C#dimb7 Dmin7 G7 Emin7 Ebdimb7 Dmin7 Amin7 G7 Amin7 Dmin7 G7 E7 A7 Dmin7 G7 Emin7 A7 Dmin7 G7 Cadd13 F#dim7 B7b9 Emin7 F#dim7 B7b9 Emin Eminmaj7 Emin7 A7 D7 Gadd13 G7 Emin7 A7 Dmin7 G7 Cmaj7 C#dimb7 Dmin7 G7 Emin7 Ebdimb7 Dmin7 Amin7 G7 Amin7 Dmin7 G7 E7 A7 Dmin7 G7 Emin7 A7 Dmin7 G7 Edim7 A7b9 Dmin7 G7 Cadd13 Amin7 Dmin7 G7
ireal-pro_654.jams,I've Got A Crush On You,Gershwin George,ballad,,,,,Bb:maj7 Db:dim7 C:min7 F:7 Bb:maj7 Db:dim7 C:min7 F:7 D:min7 G:min7 C:7 C:7 C:min7 F:7 Bb:maj7 Db:dim7 C:min7 F:7 Bb:maj7 Db:dim7 C:min7 Eb:min7 Ab:7 D:min7 G:min7 C:7 Bb:maj G:min7 C:7 F:7 Bb:maj6 C:min7 F:7,<noparts> Bbmaj7 Dbdimb7 Cmin7 F7 Bbmaj7 Dbdimb7 Cmin7 F7 Dmin7 Gmin7 C7 Cmin7 F7 Bbmaj7 Dbdimb7 Cmin7 F7 Bbmaj7 Dbdimb7 Cmin7 Ebmin7 Ab7 Dmin7 Gmin7 C7 Bb Gmin7 C7 F7 Bbadd13 Cmin7 F7
ireal-pro_1206.jams,Stars Fell On Alabama,Perkins Frank,ballad,,,,,C:maj7 A:7 D:min7 G:7 C:maj7 F:maj7 E:min7 A:7(b9) D:min7 G:7 C:maj7 A:7 D:min7 G:7 C:maj7 A:7 D:min7 G:7 C:maj7 F:maj7 E:min7 A:7(b9) D:min7 G:7 C:maj6 F:min7 C:maj6 A:7 D:min7 G:7 E:min7 A:7 D:min7 G:7 C:maj6 A:7 D:min7 D:min7 B:hdim7 E:7 A:min7 A:min7 F#:min7 B:7 E:maj7 D:min7 G:7 C:maj7 A:7 D:min7 G:7 C:maj7 F:maj7 E:min7 A:7(b9) D:min7 G:7 C:maj7 A:7 D:min7 G:7,<noparts> Cmaj7 A7 Dmin7 G7 Cmaj7 Fmaj7 Emin7 A7b9 Dmin7 G7 Cmaj7 A7 Dmin7 G7 Cmaj7 A7 Dmin7 G7 Cmaj7 Fmaj7 Emin7 A7b9 Dmin7 G7 Cadd13 Fmin7 Cadd13 A7 Dmin7 G7 Emin7 A7 Dmin7 G7 Cadd13 A7 Dmin7 Bdim7 E7 Amin7 F#min7 B7 Emaj7 Dmin7 G7 Cmaj7 A7 Dmin7 G7 Cmaj7 Fmaj7 Emin7 A7b9 Dmin7 G7 Cmaj7 A7 Dmin7 G7
ireal-pro_668.jams,If I Loved You,Rodgers Richard,ballad,,,,,C:maj6 C:dim7 C:maj6 B:min7 E:7 F:maj6 G:7 E:min7 A:7 D:min7 G:7 C:maj6 C:dim7 C:maj6 B:min7 E:7 F:maj6 G:7 C:maj6 B:hdim7 E:7(b9) A:min7 D:min7 B:hdim7 E:7(b9) A:min7 D:min7 Bb:maj7 D:7 G:7 C:maj6 C:dim7 C:maj6 B:min7 E:7 F:maj6 G:7 E:hdim7 A:7(b9) D:min7 G:7 C:maj6 D:min7 G:7,<noparts> Cadd13 Cdimb7 Cadd13 Bmin7 E7 Fadd13 G7 Emin7 A7 Dmin7 G7 Cadd13 Cdimb7 Cadd13 Bmin7 E7 Fadd13 G7 Cadd13 Bdim7 E7b9 Amin7 Dmin7 Bdim7 E7b9 Amin7 Dmin7 Bbmaj7 D7 G7 Cadd13 Cdimb7 Cadd13 Bmin7 E7 Fadd13 G7 Edim7 A7b9 Dmin7 G7 Cadd13 Dmin7 G7
ireal-pro_285.jams,Central Park West,Coltrane John,ballad,,,,,B:maj7 E:min7 A:7 D:maj7 Bb:min7 Eb:7 Ab:maj7 G:min7 C:7 F:maj7 C#:min7 F#:7 B:maj7 E:min7 A:7 D:maj7 C#:min7 F#:7 B:maj7 C#:min7 B:maj7 C#:min7 C#:min7 F#:7,<noparts> Bmaj7 Emin7 A7 Dmaj7 Bbmin7 Eb7 Abmaj7 Gmin7 C7 Fmaj7 C#min7 F#7 Bmaj7 Emin7 A7 Dmaj7 C#min7 F#7 Bmaj7 C#min7 Bmaj7 C#min7 F#7
ireal-pro_947.jams,My Old Flame,Johnson-Coslow,ballad,,,,,F:maj7 A:hdim7 D:7(b9) G:min7 Bb:min7 Eb:7 F:maj7 Bb:min7 Eb:7 Ab:maj7 Db:7 G:min7 C:7 F:maj7 A:hdim7 D:7(b9) G:min7 Bb:min7 Eb:7 F:maj7 Bb:min7 Eb:7 Ab:maj7 Db:7 G:min7 C:7 F:maj7 Bb:min7 Eb:7 Ab:maj7 F:min7 Bb:min7 Eb:7 Gb:7 F:7 Bb:7 Bb:min7 Eb:7 G:hdim7 C:7 F:min7 D:min7 G:7 G:min7 C:7 F:maj7 A:hdim7 D:7(b9) G:min7 Bb:min7 Eb:7 F:maj7 Bb:min7 Eb:7 Ab:maj7 Db:7 G:min7 C:7 F:maj6,<noparts> Fmaj7 Adim7 D7b9 Gmin7 Bbmin7 Eb7 Fmaj7 Bbmin7 Eb7 Abmaj7 Db7 Gmin7 C7 Fmaj7 Adim7 D7b9 Gmin7 Bbmin7 Eb7 Fmaj7 Bbmin7 Eb7 Abmaj7 Db7 Gmin7 C7 Fmaj7 Bbmin7 Eb7 Abmaj7 Fmin7 Bbmin7 Eb7 Gb7 F7 Bb7 Bbmin7 Eb7 Gdim7 C7 Fmin7 Dmin7 G7 Gmin7 C7 Fmaj7 Adim7 D7b9 Gmin7 Bbmin7 Eb7 Fmaj7 Bbmin7 Eb7 Abmaj7 Db7 Gmin7 C7 Fadd13
ireal-pro_1311.jams,Too Young,Lippman-Dee,ballad,,,,,Bb:maj6 D:min7 G:min7 C:min7 F:7 Bb:maj6 D:min7 Eb:maj7 D:hdim7 G:7 C:min7 C:min7 A:hdim7 D:7(b9) G:min7 D:min7 Db:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 Bb:maj6 D:min7 G:min7 C:min7 F:7 Bb:maj6 Bb:7 Eb:maj6 D:hdim7 G:7 C:min7 Eb:min7 D:min7 G:7 C:min7 F:7 Bb:maj6 C:min7 F:7,<noparts> Bbadd13 Dmin7 Gmin7 Cmin7 F7 Bbadd13 Dmin7 Ebmaj7 Ddim7 G7 Cmin7 Adim7 D7b9 Gmin7 Dmin7 Db7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Bbadd13 Dmin7 Gmin7 Cmin7 F7 Bbadd13 Bb7 Ebadd13 Ddim7 G7 Cmin7 Ebmin7 Dmin7 G7 Cmin7 F7 Bbadd13 Cmin7 F7
ireal-pro_346.jams,Dancing On The Ceiling,Rodgers Richard,ballad,,,,,F:maj7 C:min7 F:7 Bb:maj6 B:dim7 F:maj7 D:7 G:min7 C:7 A:min7 D:7 G:min7 C:7 F:maj6 C:7 F:maj7 C:min7 F:7 Bb:maj6 B:dim7 F:maj7 D:7 G:min7 C:7 A:min7 D:7 G:min7 C:7 F:maj6 Bb:maj6 Eb:7 F:maj7 C:min7 F:7 Bb:maj6 Eb:7 A:min7 D:7 G:min7 F:7 F:maj7 C:min7 F:7 Bb:maj6 B:dim7 F:maj7 D:7 G:min7 C:7 F:maj6 G:min7 C:7,<noparts> Fmaj7 Cmin7 F7 Bbadd13 Bdimb7 Fmaj7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Fadd13 C7 Fmaj7 Cmin7 F7 Bbadd13 Bdimb7 Fmaj7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Fadd13 Bbadd13 Eb7 Fmaj7 Cmin7 F7 Bbadd13 Eb7 Amin7 D7 Gmin7 F7 Fmaj7 Cmin7 F7 Bbadd13 Bdimb7 Fmaj7 D7 Gmin7 C7 Fadd13 Gmin7 C7
ireal-pro_1155.jams,Smile,Chaplin Charles,ballad,,,,,F:maj7 F:maj7 F:maj7 F:maj7 F:maj7 Ab:dim7 G:min7 D:7 G:min7 G:min7 Bb:min7 Eb:7 F:maj7 F:maj7 G:min7 C:7 F:maj7 F:maj7 F:maj7 F:maj7 F:maj7 Ab:dim7 G:min7 D:7 G:min7 G:min7 Bb:min7 Eb:7 F:maj7 F:maj7 G:min7 C:7 F:maj6 F:maj6,<noparts> Fmaj7 Abdimb7 Gmin7 D7 Gmin7 Bbmin7 Eb7 Fmaj7 Gmin7 C7 Fmaj7 Abdimb7 Gmin7 D7 Gmin7 Bbmin7 Eb7 Fmaj7 Gmin7 C7 Fadd13
ireal-pro_917.jams,Moonglow,Hudson-Lange-Mills,ballad,,,,,C:maj7 F:9(#11) G:maj6 A:7 A:min7 D:7 G:maj6 Eb:7 A:min7 Eb:7 G:maj6 C:maj7 F:9(#11) G:maj6 A:7 A:min7 D:7 G:maj6 Eb:7 A:min7 Eb:7 G:maj6 G:7 G:7 G:7 Gb:7 F:7 E:7 E:7 A:7 A:7 D:7 Eb:7 D:7 G:7 C:maj7 F:9(#11) G:maj6 A:7 A:min7 D:7 G:maj6 Eb:7 A:min7 Eb:7 G:maj6,<noparts> Cmaj7 F11s Gadd13 A7 Amin7 D7 Gadd13 Eb7 Amin7 Eb7 Gadd13 Cmaj7 F11s Gadd13 A7 Amin7 D7 Gadd13 Eb7 Amin7 Eb7 Gadd13 G7 Gb7 F7 E7 A7 D7 Eb7 D7 G7 Cmaj7 F11s Gadd13 A7 Amin7 D7 Gadd13 Eb7 Amin7 Eb7 Gadd13
ireal-pro_1.jams,Abrazame,Ferro Rafael,ballad,,,,,F#:min7 F#:min7 B:min7 E:7 A:maj7 D:maj7 C#:7 F#:min7 F#:min7 B:min7 E:7 A:maj7 G#:min7 C#:7 F#:min7 Bb:min7 B:min7 E:7 A:maj7 D:maj7 B:min7 G#:min7 C#:7 F#:min7 Bb:min7 B:min7 E:7 A:maj7 D:maj7 B:min7 G#:min7 C#:7 F#:min7 D:maj7 C#:7,<noparts> F#min7 Bmin7 E7 Amaj7 Dmaj7 C#7 F#min7 Bmin7 E7 Amaj7 G#min7 C#7 F#min7 Bbmin7 Bmin7 E7 Amaj7 Dmaj7 Bmin7 G#min7 C#7 F#min7 Bbmin7 Bmin7 E7 Amaj7 Dmaj7 Bmin7 G#min7 C#7 F#min7 Dmaj7 C#7
ireal-pro_780.jams,Lament,Johnson J.J.,ballad,,,,,F:min Eb:min7 Ab:7 Db:maj7 G:hdim7 C:7(b9) F:maj7 D:min7 G:min7 E:hdim7 A:7(b9) D:min D:min7 Bb:maj7 A:min7 D:min7 G:min7 E:hdim7 A:7(b9) D:min Eb:min7 Ab:7 Db:maj7 G:hdim7 C:7(b9) F:min Eb:min7 Ab:7 Db:maj7 G:hdim7 C:7 F:maj7 D:min7 G:min7 E:hdim7 A:7(b9) D:min D:min7 Bb:maj7 A:min7 D:min7 B:hdim7 Bb:min7 Eb:7 F:maj7 D:min7 Db:7 C:7 F:maj7 G:hdim7 C:7(b9),<noparts> Fmin Ebmin7 Ab7 Dbmaj7 Gdim7 C7b9 Fmaj7 Dmin7 Gmin7 Edim7 A7b9 Dmin Dmin7 Bbmaj7 Amin7 Dmin7 Gmin7 Edim7 A7b9 Dmin Ebmin7 Ab7 Dbmaj7 Gdim7 C7b9 Fmin Ebmin7 Ab7 Dbmaj7 Gdim7 C7 Fmaj7 Dmin7 Gmin7 Edim7 A7b9 Dmin Dmin7 Bbmaj7 Amin7 Dmin7 Bdim7 Bbmin7 Eb7 Fmaj7 Dmin7 Db7 C7 Fmaj7 Gdim7 C7b9
ireal-pro_348.jams,Darn That Dream,Van-Heusen Jimmy,ballad,,,,,G:maj6 Bb:min7 Eb:7 A:min7 B:9(#11) E:min E:min7 A:7 C:min7 B:hdim7 E:7 A:min7 F:7 B:min7 Bb:min7 A:min7 D:7 B:min7 Bb:7 A:min7 D:7 G:maj6 Bb:min7 Eb:7 A:min7 B:9(#11) E:min E:min7 A:7 C:min7 B:hdim7 E:7 A:min7 F:7 B:min7 Bb:min7 A:min7 D:7 G:maj6 F:min7 Bb:7 Eb:maj7 C:min7 F:min7 Bb:7 G:min7 F#:min7 B:7 F:min7 Bb:7 Eb:maj7 C:min7 G:min A:min7 D:7 Bb:min7 Eb:7 A:min7 D:7 G:maj6 Bb:min7 Eb:7 A:min7 B:9(#11) E:min E:min7 A:7 C:min7 B:hdim7 E:7 A:min7 F:7 B:min7 Bb:min7 A:min7 D:7 G:maj6 A:min7 D:7,<noparts> Gadd13 Bbmin7 Eb7 Amin7 B11s Emin Emin7 A7 Cmin7 Bdim7 E7 Amin7 F7 Bmin7 Bbmin7 Amin7 D7 Bmin7 Bb7 Amin7 D7 Gadd13 Bbmin7 Eb7 Amin7 B11s Emin Emin7 A7 Cmin7 Bdim7 E7 Amin7 F7 Bmin7 Bbmin7 Amin7 D7 Gadd13 Fmin7 Bb7 Ebmaj7 Cmin7 Fmin7 Bb7 Gmin7 F#min7 B7 Fmin7 Bb7 Ebmaj7 Cmin7 Gmin Amin7 D7 Bbmin7 Eb7 Amin7 D7 Gadd13 Bbmin7 Eb7 Amin7 B11s Emin Emin7 A7 Cmin7 Bdim7 E7 Amin7 F7 Bmin7 Bbmin7 Amin7 D7 Gadd13 Amin7 D7
